comicID,characterID
1084,1009417
1084,1009447
1084,1009546
1084,1009554
1084,1009555
1084,1009629
1084,1009718
1067,1009610
994,1009159
994,1009174
994,1009175
994,1009219
994,1009257
994,1009266
994,1009310
994,1009327
994,1009417
994,1009499
994,1009504
994,1009524
994,1009629
994,1009673
994,1009705
994,1009718
1078,1009163
1078,1009310
1078,1009554
1078,1009561
1078,1009610
1078,1009718
953,1009189
953,1009212
953,1009262
953,1009287
953,1009288
953,1009351
953,1009356
953,1009366
953,1009389
953,1009440
953,1009464
953,1009558
953,1009610
1005,1009537
1005,1009610
1045,1009159
1045,1009351
1045,1009382
1045,1009472
1045,1009618
959,1009262
1004,1009558
1004,1009610
997,1009234
997,1009610
1006,1009287
1006,1009610
1023,1009148
1023,1009150
1023,1009156
1023,1009175
1023,1009233
1023,1009268
1023,1009368
1023,1009465
1023,1009471
1023,1009472
1023,1009546
1023,1009554
1023,1009673
1023,1009718
1040,1009187
1056,1009197
1056,1009220
1056,1009243
1056,1009312
1056,1009351
1056,1009445
1056,1009447
1056,1009456
1056,1009610
1056,1009662
1072,1009148
1072,1009664
954,1009189
954,1009212
954,1009220
954,1009262
954,1009356
954,1009366
954,1009368
954,1009389
954,1009610
954,1009664
954,1009718
954,1009719
990,1009159
990,1009220
990,1009356
990,1009610
990,1010740
1082,1009168
1082,1009175
1082,1009182
1082,1009243
1082,1009257
1082,1009313
1082,1009362
1082,1009472
1082,1009512
1082,1009546
1082,1009629
947,1009262
947,1009287
1042,1009214
1074,1009282
1074,1009610
1074,1009664
1090,1009368
1090,1009472
1090,1009718
940,1009189
940,1009471
1067,1009610
1084,1009156
1084,1009175
1084,1009182
1084,1009220
1084,1009243
1084,1009257
1084,1009313
1084,1009417
1084,1009447
1084,1009546
1084,1009554
1084,1009555
1084,1009629
1084,1009718
994,1009159
994,1009174
994,1009175
994,1009219
994,1009257
994,1009266
994,1009310
994,1009327
994,1009417
994,1009499
994,1009504
994,1009524
994,1009629
994,1009673
994,1009705
994,1009718
1078,1009163
1078,1009310
1078,1009554
1078,1009561
1078,1009610
1078,1009718
1005,1009537
1005,1009610
1039,1009187
1071,1009610
953,1009189
953,1009212
953,1009262
953,1009287
953,1009288
953,1009351
953,1009356
953,1009366
953,1009389
953,1009440
953,1009464
953,1009558
953,1009610
53494,1010890
48428,1009610
15542,1009539
15542,1009356
15542,1009366
15542,1009535
15542,1009610
15542,1009662
10519,1009368
10519,1009382
10519,1009464
10519,1009610
10519,1009650
10519,1009664
8489,1009212
8489,1009268
15336,1009610
12782,1009220
13331,1009610
12404,1009175
12404,1009187
12404,1011490
12404,1009338
12404,1009343
12404,1009368
12404,1009384
12404,1009707
12404,1009719
23503,1009306
23503,1010760
23503,1010805
23503,1009464
23503,1009581
23503,1009610
20617,1009464
20617,1009610
19894,1009368
19894,1009464
19894,1009610
19894,1009650
19894,1009664
12104,1009234
12104,1009610
14086,1009343
14086,1009351
14086,1009368
14086,1009398
14086,1009718
14278,1009351
14278,1009610
14278,1009718
17504,1009187
17504,1009220
17504,1009306
17504,1009368
17504,1010760
17504,1009562
17504,1009664
17504,1009685
17504,1009697
17504,1009707
17504,1009719
12850,1009539
12850,1009356
12850,1010896
12850,1009610
12850,1009662
55275,1009312
55275,1009592
41920,1009276
41920,1009610
53493,1010890
18639,1009382
18639,1009610
18639,1009664
7452,1009214
7452,1009219
7452,1009439
7452,1009610
7452,1009638
7452,1009705
20769,1009610
14388,1009159
14388,1009175
14388,1009199
14388,1009257
14388,1009337
14388,1009362
14388,1009417
14388,1009465
14388,1009472
14388,1009499
14388,1009546
14388,1009610
14388,1009673
18067,1009219
18067,1009277
18067,1009439
18067,1009610
18067,1009638
8558,1009184
8558,1009189
8558,1009220
8558,1009239
8558,1009243
8558,1009251
8558,1009351
8558,1009368
8558,1009407
8558,1010805
8558,1010811
8558,1009438
8558,1009610
8558,1009662
8558,1009664
8558,1010335
13915,1009159
13915,1009243
13915,1009362
13915,1009610
43455,1009199
43455,1009610
14085,1009163
14085,1009368
14085,1009476
14085,1009606
14085,1009718
12103,1009234
12103,1009610
14018,1009234
14018,1009610
12578,1009187
10518,1009227
10518,1009610
15541,1009148
15541,1009356
15541,1009366
15541,1009610
15541,1009662
8488,1009268
8488,1009652
12781,1009220
12781,1009390
12403,1011490
12403,1009338
12403,1009384
12403,1009440
12403,1009610
12403,1009707
23502,1010805
23502,1009581
19893,1009368
20609,1009182
37988,1009276
37988,1009610
14387,1009337
14387,1009465
14387,1009472
14387,1009499
14387,1009554
62681,1009214
62681,1009718
58263,1009351
18066,1009219
18066,1009277
18066,1009417
18066,1009439
18066,1009524
18066,1009638
18066,1009705
8557,1009220
8557,1009239
8557,1009275
8557,1009281
8557,1009282
8557,1009297
8557,1009313
8557,1011490
8557,1009338
8557,1009351
8557,1009356
8557,1009366
8557,1009327
8557,1009398
8557,1009407
8557,1010805
8557,1009438
8557,1010362
8557,1009471
8557,1009504
8557,1009524
8557,1009562
8557,1009662
8557,1009664
8557,1009719
13914,1009217
13914,1009243
43234,1009558
43234,1009610
14277,1009351
14277,1009368
14277,1009562
14277,1009697
50678,1009220
17503,1009187
17503,1009220
17503,1009306
17503,1009368
17503,1010760
17503,1009562
17503,1009664
17503,1009685
17503,1009697
17503,1009707
17503,1009719
12849,1009539
12849,1009356
12849,1010896
12849,1009662
55274,1009312
55274,1009592
53492,1010890
7451,1009214
7451,1009421
7451,1009483
18638,1009407
18638,1009588
18638,1009664
23501,1009199
23501,1010805
23501,1009445
23501,1009581
23501,1009673
23497,1010805
23497,1009581
8487,1009268
12780,1009220
12780,1009390
12780,1009471
12780,1009707
12402,1009220
12402,1009312
12402,1011490
12402,1009338
12402,1009384
12402,1009707
10573,1009610
19892,1009368
14084,1009163
14084,1009368
14084,1009476
14084,1009718
12119,1009610
12577,1009187
15540,1009539
15540,1009343
15540,1009356
15540,1009366
15540,1009662
3636,1009539
55273,1009312
55273,1009592
18637,1009480
53490,1010890
7450,1009214
14386,1009182
14386,1009243
14386,1009257
14386,1009313
14386,1009327
14386,1009472
14386,1009504
14386,1009546
14386,1009629
14386,1009718
18065,1009219
18065,1009277
18065,1009417
18065,1009439
18065,1009524
18065,1009638
18065,1009705
8556,1009159
8556,1009168
8556,1009175
8556,1009219
8556,1009220
8556,1009239
8556,1009243
8556,1009257
8556,1009337
8556,1009351
8556,1009362
8556,1009368
8556,1009327
8556,1010805
8556,1009417
8556,1009472
8556,1009499
8556,1009504
8556,1009524
8556,1009562
8556,1009610
8556,1009629
8556,1009638
8556,1009664
8556,1009673
8556,1009697
8556,1009717
8556,1009718
13913,1009182
13913,1009243
13913,1009313
13913,1009472
13913,1009546
13913,1009629
13913,1009718
43233,1009610
14276,1009351
37904,1009276
37904,1009610
17502,1009187
17502,1009220
17502,1009306
17502,1009368
17502,1010760
17502,1009562
17502,1009664
17502,1009685
17502,1009697
17502,1009707
17502,1009719
62811,1009515
62811,1009718
14083,1009233
14083,1009357
14083,1009368
14083,1009643
14083,1009718
12118,1009558
12118,1009610
12576,1009187
8486,1009268
12779,1009220
12779,1009471
7372,1009189
12412,1009220
12412,1009338
12412,1009343
12412,1009351
12412,1009368
12412,1009384
12412,1009562
12412,1009662
12412,1009664
19890,1009368
10572,1009191
10572,1009389
10572,1009610
37903,1009276
37903,1009389
37903,1009391
37903,1009464
37903,1009535
37903,1009537
37903,1009558
37903,1009610
62810,1009515
62810,1009718
18226,1009725
7449,1009214
53502,1009535
17500,1009187
17500,1009220
17500,1009306
17500,1009368
17500,1010760
17500,1009562
17500,1009664
17500,1009685
17500,1009697
17500,1009707
17500,1009719
18064,1009219
18064,1009277
18064,1009439
18064,1009638
18064,1009705
8555,1009184
8555,1009220
8555,1009239
8555,1009247
8555,1009257
8555,1009282
8555,1011490
8555,1009337
8555,1009351
8555,1009368
8555,1009407
8555,1010805
8555,1009438
8555,1009480
8555,1009499
8555,1009588
8555,1009664
8555,1010335
8555,1009697
8555,1009707
8555,1009718
18636,1009148
18636,1009368
18636,1009466
18636,1009480
62365,1009220
62365,1009471
13912,1009243
13912,1009312
13912,1009313
13912,1009471
13912,1009472
13912,1009504
13912,1009546
13912,1009629
13912,1009718
43232,1009610
17741,1009220
14385,1009243
14385,1009313
14385,1009471
14385,1009472
14385,1009504
14385,1009546
14385,1009629
14385,1009718
14275,1009351
12411,1009220
12411,1011490
12411,1009338
12411,1009343
12411,1009356
12411,1009440
12411,1009697
12411,1009707
12411,1009719
19889,1009303
19889,1009368
12777,1009220
10571,1009191
10571,1009389
10571,1009610
14082,1009243
14082,1009368
14082,1009472
14082,1009718
12117,1009558
12117,1009610
8485,1009268
8485,1009718
12636,1009187
7371,1009189
15537,1009154
37902,1009154
37902,1009281
37902,1009610
18063,1009219
18063,1009277
18063,1009439
18063,1009638
18063,1009705
8554,1009175
8554,1009184
8554,1009187
8554,1009220
8554,1009239
8554,1009351
8554,1009390
8554,1010805
8554,1009438
8554,1009558
8554,1009629
8554,1010335
8554,1010740
62364,1009220
62364,1009356
13911,1009159
13911,1009175
13911,1009220
13911,1009243
13911,1009247
13911,1009257
13911,1009262
13911,1009312
13911,1009313
13911,1009337
13911,1009338
13911,1009351
13911,1009368
13911,1009438
13911,1009472
13911,1009477
13911,1009512
13911,1009524
13911,1009562
13911,1009629
13911,1009662
13911,1009664
13911,1009697
13911,1009718
43231,1009262
43231,1009391
43231,1009610
18635,1009343
18635,1009407
18635,1009480
18635,1009588
14384,1009223
14384,1009243
14384,1009312
14384,1009313
14384,1009337
14384,1009438
14384,1009472
14384,1009504
14384,1009629
14384,1009718
14274,1009351
7447,1009214
62809,1009515
62809,1009718
10001,1009417
10001,1009546
18225,1009725
17499,1009220
17499,1009306
17499,1009368
17499,1010760
17499,1009562
17499,1009664
17499,1011304
17499,1009697
17499,1009707
17499,1009719
12116,1009154
12116,1009592
12116,1009610
12116,1009662
7370,1009189
14080,1009214
14080,1009718
12410,1009220
12410,1011490
12410,1009338
12410,1009471
12410,1009707
19888,1009303
19888,1009368
8483,1009268
13910,1009243
13910,1009313
13910,1009382
13910,1009472
13910,1009504
13910,1009718
12776,1009220
10570,1009212
10570,1009389
10570,1009610
37900,1009276
37900,1009610
62808,1009515
62808,1009718
14382,1009159
14382,1009168
14382,1009175
14382,1009199
14382,1009220
14382,1009243
14382,1009257
14382,1009310
14382,1009312
14382,1009313
14382,1011490
14382,1009337
14382,1009351
14382,1009356
14382,1009362
14382,1009368
14382,1009382
14382,1009417
14382,1009472
14382,1009477
14382,1009499
14382,1009524
14382,1009562
14382,1009610
14382,1009629
14382,1009662
14382,1009664
14382,1009673
14382,1009697
14382,1009707
14382,1009718
10000,1009417
10000,1009524
15686,1009189
15686,1009212
15686,1009262
15686,1009288
15686,1009356
15686,1009366
15686,1009610
17498,1009220
17498,1009306
17498,1009368
17498,1010760
17498,1009562
17498,1009664
17498,1009697
17498,1009707
17498,1009719
43230,1009351
43230,1009610
18062,1009159
18062,1009175
18062,1009219
18062,1009257
18062,1009362
18062,1009327
18062,1009439
18062,1009580
18062,1009638
18062,1009705
8553,1009184
8553,1009220
8553,1009281
8553,1009277
8553,1009366
8553,1009368
8553,1009417
8553,1009438
8553,1009558
8553,1009610
8553,1009638
8553,1009662
8553,1009664
8553,1010335
8553,1009707
62363,1009220
14273,1009351
18634,1009343
18634,1009480
18634,1009588
7446,1009214
7446,1009220
7446,1009664
7446,1009697
7446,1009719
12635,1009187
17497,1009220
17497,1009306
17497,1009368
17497,1010760
17497,1009562
17497,1009664
17497,1009697
17497,1009707
17497,1009719
12409,1009251
12409,1011490
12409,1009338
12409,1009351
12409,1009368
12409,1009384
12409,1009664
12409,1009707
19887,1009303
19887,1009368
8482,1009212
8482,1009268
13909,1009175
13909,1009219
13909,1009243
13909,1009257
13909,1009313
13909,1009362
13909,1009327
13909,1009417
13909,1009472
13909,1009504
13909,1009512
13909,1009546
13909,1009629
13909,1009718
12775,1009220
12775,1009368
12115,1009262
12115,1009471
12115,1009592
12115,1009610
12115,1009662
10561,1009185
10561,1009610
14079,1009312
14079,1009368
14079,1009718
12634,1009187
37899,1010773
37899,1009610
9999,1009417
9999,1009524
9999,1009546
15675,1009189
15675,1009212
15675,1009262
15675,1009287
15675,1009288
15675,1009356
15675,1009389
15675,1009464
15675,1009558
15675,1009610
43224,1009404
43224,1009558
43224,1009610
18061,1009277
18061,1009439
18061,1009638
18061,1009705
8552,1009184
8552,1009220
8552,1009255
8552,1009281
8552,1009277
8552,1009312
8552,1009356
8552,1009366
8552,1009368
8552,1009438
8552,1009558
8552,1009638
8552,1009662
8552,1010335
62362,1009220
18633,1009480
18633,1009588
14272,1009351
7445,1009214
7445,1009220
62436,1009282
62436,1009280
14381,1009159
14381,1009175
14381,1009243
14381,1009257
14381,1009313
14381,1009362
14381,1009472
14381,1009512
14381,1009546
14381,1009629
14381,1009718
43229,1009610
14380,1009243
14380,1009313
14380,1009417
14380,1009472
14380,1009546
14380,1009629
14380,1009718
18059,1009219
18059,1009277
18059,1009439
18059,1009638
18059,1009705
12114,1009471
12114,1009592
12114,1009610
14078,1009368
14078,1009718
10550,1009217
10550,1009243
10550,1009472
10550,1009546
10550,1009610
10550,1009629
10550,1009718
18222,1009725
17496,1009220
17496,1009306
17496,1009368
17496,1010760
17496,1009562
17496,1009664
17496,1009685
17496,1009697
17496,1009719
18058,1009219
18058,1009277
18058,1009439
18058,1009638
18058,1009705
12408,1009251
12408,1011490
12408,1009338
12408,1009384
12408,1009707
19886,1009368
8481,1009268
8481,1009718
13908,1009243
13908,1009313
13908,1009417
13908,1009472
13908,1009629
13908,1009718
12774,1009220
12774,1009297
12774,1009368
12774,1009384
12774,1009535
12774,1009562
12774,1009664
37901,1009558
37901,1009610
7444,1009156
7444,1009214
8548,1009187
8548,1009220
8548,1009257
8548,1010805
8548,1009438
8548,1010335
62435,1009282
62435,1009280
66468,1009214
66468,1009447
43228,1009287
43228,1009404
43228,1009610
15664,1009262
14379,1009159
14379,1009175
14379,1009182
14379,1009243
14379,1009257
14379,1009313
14379,1009362
14379,1009417
14379,1009472
14379,1009524
14379,1009546
14379,1009562
14379,1009629
14379,1009673
14379,1009718
62361,1009220
14269,1009351
18632,1009480
18632,1009588
12630,1009187
55135,1009718
17495,1009175
17495,1009220
17495,1009306
17495,1010760
17495,1009562
17495,1009664
17495,1009685
17495,1009697
17495,1009719
19885,1009356
19885,1009366
19885,1009368
19885,1009662
8480,1009268
13907,1009243
13907,1009313
13907,1009417
13907,1009472
13907,1009504
13907,1009629
13907,1009718
15653,1009262
15653,1009440
12773,1009220
12773,1009368
12773,1009535
10539,1009362
10539,1009610
18220,1009725
12113,1009464
12113,1009610
8547,1010805
12619,1009187
18124,1009313
18124,1009546
18124,1009574
18124,1009718
18715,1009480
18715,1009610
14077,1009368
14077,1009718
9285,1009351
15533,1009368
17495,1009175
17495,1009220
17495,1009306
17495,1010760
17495,1009562
17495,1009664
17495,1009685
17495,1009697
17495,1009719
19885,1009356
19885,1009366
19885,1009368
19885,1009662
37896,1009362
37896,1009610
12407,1009187
12407,1009251
12407,1011490
12407,1009338
12407,1009384
12407,1009707
14378,1009243
14378,1009313
14378,1009417
14378,1009472
14378,1009504
14378,1009546
14378,1009629
14378,1009718
62360,1009220
7443,1009214
7443,1011345
12393,1009159
12393,1009175
12393,1009219
12393,1009243
12393,1009257
12393,1009313
12393,1009362
12393,1009417
12393,1009472
12393,1009504
12393,1009524
12393,1009546
12393,1009629
12393,1009638
12393,1009718
62434,1009282
43227,1009404
43227,1009610
14076,1009368
14076,1009718
10528,1009610
10528,1009664
18708,1009480
18708,1009610
18708,1009664
9284,1009351
12608,1009187
17494,1009306
17494,1009368
17494,1010760
17494,1009477
17494,1009562
17494,1009664
17494,1009697
17494,1009719
12406,1011490
12406,1009338
12406,1009384
12406,1009707
37773,1009368
8479,1009220
8479,1009268
13906,1009243
13906,1009313
13906,1009472
13906,1009504
13906,1009546
13906,1009629
13906,1009718
12772,1009220
12772,1009535
18219,1009725
12112,1009276
12112,1009287
12112,1009391
12112,1009464
12112,1009558
12112,1009610
14075,1009185
14075,1009189
14075,1009243
14075,1009297
14075,1009306
14075,1009356
14075,1009368
14075,1009452
14075,1009472
14075,1009629
14075,1009697
14075,1009718
15642,1009189
15642,1009212
15642,1009262
37895,1009610
43226,1009281
43226,1009276
43226,1009356
43226,1009610
62627,1009154
62627,1010763
14377,1009243
14377,1009313
14377,1009472
14377,1009504
14377,1009546
14377,1009629
14377,1009718
62359,1009220
62359,1009368
7442,1009214
7442,1009257
7442,1009447
62433,1009282
18057,1009219
18057,1009277
18057,1009439
18057,1009638
18057,1009705
18056,1009219
18056,1009277
18056,1009439
18056,1009638
18056,1009705
13905,1009199
13905,1009243
13905,1009313
13905,1009417
13905,1009445
13905,1009472
13905,1009504
13905,1009546
13905,1009629
13905,1009673
13905,1009718
12597,1009187
14074,1009368
14074,1009703
14074,1009718
18218,1009725
13904,1009199
13904,1009445
13904,1009472
13904,1009504
13904,1009673
13904,1009718
18697,1010784
18697,1009343
18697,1009480
12102,1009464
12102,1009610
9283,1009351
15631,1009262
17493,1009220
17493,1010868
17493,1009306
17493,1009368
17493,1010760
17493,1010362
17493,1009562
17493,1010693
17493,1009697
17493,1009719
12405,1009220
12405,1011490
12405,1009338
12405,1009384
12405,1009707
37772,1009368
10517,1009610
8478,1009220
8478,1009268
37894,1009262
37894,1009610
7441,1009214
7441,1009281
43225,1009610
43225,1011345
62626,1010763
18055,1009219
18055,1009277
18055,1009439
18055,1009638
18055,1009705
14376,1009199
14376,1009243
14376,1009313
14376,1009445
14376,1009472
14376,1009546
14376,1009629
14376,1009673
14376,1009718
62358,1009220
62358,1009368
15325,1009338
15325,1009343
18217,1009725
43223,1009234
43223,1009610
18216,1009725
18686,1009220
18686,1009343
18686,1009407
18686,1009480
9282,1009351
18123,1009175
18123,1009243
18123,1009717
10864,1009610
17492,1009220
17492,1009262
17492,1009306
17492,1009356
17492,1009366
17492,1009368
17492,1010760
17492,1009562
17492,1009610
17492,1009662
17492,1009664
17492,1009697
17492,1009707
17492,1009719
37771,1009368
37771,1009421
8477,1009220
8477,1009268
15324,1009338
15324,1010693
14073,1009175
14073,1009368
14073,1009504
14073,1009718
15620,1009189
15620,1009262
15620,1009351
15620,1009610
13903,1009536
13903,1009243
13903,1009313
13903,1009417
13903,1009471
13903,1009472
13903,1009504
13903,1009522
13903,1009546
13903,1009629
13903,1009718
12586,1009187
62625,1010763
18054,1009219
18054,1009277
18054,1009439
18054,1009638
18054,1009705
62357,1009220
62357,1009356
62357,1009466
14375,1009159
14375,1009175
14375,1009243
14375,1009257
14375,1009313
14375,1009472
14375,1009546
14375,1009629
14375,1009718
6946,1011490
6946,1009338
6946,1009384
6946,1009707
7440,1009214
7440,1009471
43222,1009610
14072,1009368
14072,1009546
14072,1009554
14072,1009718
7439,1009214
13902,1009243
13902,1009313
13902,1009382
13902,1009472
13902,1009546
13902,1009629
13902,1009718
18215,1009725
6862,1009610
9281,1009220
9281,1009275
9281,1009351
9281,1009562
10863,1009610
17491,1009220
17491,1009243
17491,1009262
17491,1009306
17491,1009313
17491,1009351
17491,1009356
17491,1009366
17491,1009368
17491,1010760
17491,1009472
17491,1009546
17491,1009562
17491,1009610
17491,1009629
17491,1009662
17491,1009664
17491,1009685
17491,1009697
17491,1009707
17491,1009718
17491,1009719
12575,1009187
37770,1009266
37770,1009306
37770,1009368
37770,1010760
37770,1009421
37770,1009562
37770,1009697
37770,1009719
14724,1009610
8476,1009214
8476,1009268
18675,1009664
14071,1009368
14071,1009718
15147,1009305
15147,1009592
15609,1009262
7438,1009214
62624,1010763
18053,1009219
18053,1009536
18053,1009439
18053,1009638
18053,1009705
18053,1009718
53689,1009524
62356,1009220
62356,1009356
62356,1009466
14374,1009243
14374,1009313
14374,1009472
14374,1009546
14374,1009718
15146,1009592
37857,1009266
37857,1009368
37857,1009421
37857,1009697
18214,1009725
9280,1009351
18310,1009368
15145,1009592
14723,1009610
14069,1009368
14069,1009546
14069,1009718
8475,1009268
8475,1009282
17573,1009220
17573,1009306
17573,1009368
17573,1010760
17573,1009562
17573,1010864
17573,1009697
17573,1009719
22119,1009420
18664,1009480
18664,1009664
13901,1009159
13901,1009175
13901,1009243
13901,1009257
13901,1009472
13901,1009504
13901,1009546
13901,1009629
13901,1009718
53688,1009295
53688,1009524
62355,1009356
62355,1009466
14373,1009159
14373,1009175
14373,1009217
14373,1009243
14373,1009257
14373,1009313
14373,1009362
14373,1009407
14373,1009417
14373,1009465
14373,1009472
14373,1009504
14373,1009546
14373,1009561
14373,1009629
14373,1009718
7436,1009214
53675,1009215
53675,1009524
53676,1009524
8385,1009212
8385,1009262
8385,1009389
18052,1009219
18052,1009439
18052,1009638
18052,1009705
51133,1009338
6859,1009610
6858,1009262
6858,1009610
15596,1009610
18213,1009725
37846,1009368
9279,1009351
15144,1009592
18653,1009664
18122,1009233
18122,1009357
18122,1009381
18122,1009643
8474,1009268
14722,1009610
17567,1009220
17567,1009306
17567,1009368
17567,1010760
17567,1009562
17567,1010864
17567,1009664
17567,1009697
17567,1009719
14068,1009159
14068,1009168
14068,1009175
14068,1009243
14068,1009257
14068,1009362
14068,1009368
14068,1009472
14068,1009629
14068,1009718
22118,1009420
22118,1009664
10862,1009610
13900,1009257
13900,1009327
13900,1009465
13900,1009546
13900,1009718
14371,1009175
14371,1009217
14371,1009219
14371,1009629
18051,1009439
18051,1009638
18051,1009705
70000,1009718
8590,1009223
8590,1009243
8590,1009445
8590,1009472
8590,1009717
53687,1009524
62354,1009471
7435,1009214
12229,1009337
12229,1009499
8383,1009212
8383,1009262
8383,1009288
8383,1009389
53674,1009215
17556,1009220
17556,1009306
17556,1009368
17556,1010760
17556,1009524
17556,1009562
17556,1009664
17556,1009697
17556,1009719
14067,1009368
14067,1009554
14067,1009718
18642,1009220
18642,1009338
18642,1009368
18642,1009562
18642,1009664
10861,1009610
8472,1009268
13899,1009159
13899,1009175
13899,1009182
13899,1009257
13899,1009362
13899,1009327
6857,1009610
6857,1009643
18212,1009725
12815,1009220
37835,1009368
9278,1009351
18308,1009718
15143,1009592
14721,1009610
7434,1009214
12228,1009337
12228,1009499
8382,1009262
8382,1009389
14370,1009219
14370,1009512
14370,1009573
14370,1009629
14370,1009718
18050,1009439
18050,1009638
18050,1009705
8589,1009223
8589,1009243
8589,1009445
8589,1009472
8589,1009717
53686,1009338
53686,1009524
53686,1009562
53686,1009703
20625,1009220
20625,1009306
20625,1009338
20625,1009368
20625,1010760
20625,1009562
20625,1009664
20625,1009697
18211,1009725
13898,1009159
13898,1009175
13898,1009257
13898,1009362
13898,1009327
12814,1009220
12814,1009338
12814,1009368
12814,1009524
12814,1009562
12814,1009664
37824,1009189
37824,1009368
9277,1009351
10859,1009610
15142,1009592
18631,1009220
18631,1009338
18631,1009368
18631,1009562
18631,1009664
8471,1009268
17545,1009220
17545,1009368
17545,1009562
17545,1009664
17545,1009697
17545,1009719
14719,1009610
18209,1009725
6856,1009610
15318,1009351
69421,1009241
69421,1009258
69421,1009515
67998,1009241
67998,1009258
68616,1009351
69072,1009220
69072,1009610
68605,1011385
68605,1009262
41530,1009707
69054,1009648
69054,1009707
67092,1009220
70090,1009277
70090,1009393
70090,1009482
70090,1009554
70090,1009705
68653,1009312
68653,1009477
68653,1009592
68653,1009685
68142,1009268
67715,1009159
67715,1009182
67715,1009465
67715,1009504
67715,1009512
67715,1009546
67715,1009573
67093,1009220
67093,1009268
67093,1009546
67093,1009610
69382,1009187
67309,1009220
67309,1009338
67309,1009351
67309,1009648
67309,1009707
67562,1009189
67562,1009338
67562,1010740
67933,1009220
70246,1009313
70246,1009327
70246,1009466
70246,1009472
70246,1009629
70246,1009722
70543,1009707
67839,1009464
70226,1009243
70226,1009472
70226,1009629
67314,1009184
67314,1009220
67314,1009438
68138,1009243
68138,1009267
68287,1009282
71521,1009610
67585,1009243
67585,1009472
67326,1009262
67306,1009610
67564,1009515
67358,1009282
67358,1009610
67549,1009312
67549,1009592
67549,1009652
67597,1009268
67304,1009610
67584,1009351
67584,1009664
67584,1009718
67590,1009327
67565,1009515
68004,1009707
67569,1009197
67569,1009456
62103,1009610
67354,1009356
67354,1009662
67548,1009189
67548,1009220
67548,1009452
67548,1009577
67885,1009187
67885,1009390
67571,1009554
67571,1009718
67587,1009310
67587,1009337
67587,1009417
67587,1009499
71520,1009610
67345,1009187
67553,1009268
67553,1009610
67534,1009338
67315,1009187
67588,1009243
67588,1009313
67588,1009472
67588,1009546
67588,1009629
67530,1009452
67330,1009282
67330,1009610
67338,1009297
67348,1011020
67576,1009718
67352,1009399
67343,1009381
67343,1009417
67343,1009512
67343,1009546
67343,1009718
68788,1009399
67350,1009368
67581,1009277
67581,1009393
67581,1009482
67581,1009554
67581,1009705
62175,1009187
67596,1009268
66876,1009718
67573,1009718
71519,1009610
68175,1009268
68175,1009452
68175,1009515
67347,1009262
67342,1009393
67342,1009554
68422,1009282
68422,1009351
68422,1009215
68422,1009452
68422,1009471
67592,1009217
67592,1009243
67592,1009313
67592,1009362
67592,1009472
67592,1009546
67317,1009220
67589,1009187
67589,1009327
67589,1009466
67589,1009472
67589,1009629
67589,1009722
67311,1009187
67311,1009220
67311,1009282
67311,1009368
67311,1009664
67313,1009464
67595,1009268
67302,1009722
68425,1009452
67572,1009417
67572,1009718
59629,1009282
60846,1009515
56093,1009187
61035,1010693
61035,1009638
61465,1009282
57320,1009697
56038,1009288
60595,1009268
52568,1009268
52568,1009610
57871,1009220
57871,1009368
57266,1009187
57266,1009312
57388,1009187
57388,1009215
57388,1009629
61364,1009227
57072,1009185
57072,1009381
57906,1009268
57906,1010743
57906,1009515
57906,1010744
58226,1011220
55427,1009282
58991,1009268
55381,1009189
59624,1009389
61547,1009281
55318,1009276
55318,1009610
55807,1009368
14369,1009214
14369,1009219
14369,1009282
14369,1009310
14369,1009512
14369,1009718
53685,1009522
53685,1009524
8588,1009159
8588,1009175
8588,1009223
8588,1009243
8588,1009257
8588,1009362
8588,1009445
8588,1009472
8588,1009717
14066,1009189
14066,1009368
14066,1009381
14066,1009512
14066,1009546
14066,1009554
14066,1009718
7433,1009214
12227,1009337
8381,1009262
18048,1009439
18048,1009638
18048,1009705
12226,1011056
14065,1009189
14065,1009368
14065,1009381
14065,1009512
14065,1009546
14065,1009718
18120,1009243
18120,1009472
14718,1009610
8470,1009268
13897,1009159
13897,1009175
13897,1009257
13897,1009362
13897,1009327
13897,1009546
13897,1009561
13897,1009718
18208,1009725
6855,1009610
12813,1009220
12813,1009562
37813,1009368
9276,1009275
9276,1009351
10858,1009610
15141,1009592
17534,1009220
17534,1009368
17534,1009562
17534,1009664
17534,1009697
17534,1009719
7432,1009214
7432,1009277
8380,1009262
18047,1009439
18047,1009638
18047,1009705
14368,1009175
14368,1009219
14368,1009718
65953,1009214
65953,1010805
62748,1009288
53684,1009524
8587,1009175
8587,1009243
8587,1009472
8587,1009717
64239,1009282
64239,1009280
64239,1009610
37802,1009368
9275,1009351
9275,1009592
10857,1009610
12811,1009220
12811,1009664
14064,1009220
14064,1009368
14064,1009718
17523,1009175
17523,1009187
17523,1009189
17523,1009220
17523,1009255
17523,1011020
17523,1009297
17523,1010868
17523,1009306
17523,1009343
17523,1009351
17523,1009368
17523,1010760
17523,1010805
17523,1009524
17523,1009558
17523,1009562
17523,1009610
17523,1009664
17523,1009697
17523,1009707
17523,1009719
15139,1009592
14717,1009610
8469,1009212
8469,1009268
13896,1009257
13896,1009330
13896,1009546
13896,1009561
13896,1009629
13896,1009718
6854,1009610
62747,1009212
62747,1009288
53683,1009255
53683,1009524
8586,1009243
8586,1009472
8586,1009717
55125,1009215
7431,1009187
7431,1009214
